selection1_name,selection1_url,selection1_finding,selection1_description,selection1_cause_description,selection1_disorder_name,selection1_disorder_url,selection1_disorder_probability,selection1_disorder_probability_url,selection1_age_risk_factor_name,selection1_age_risk_factor_url,selection1_age_risk_factor_age_risk_value,selection1_age_risk_factor_finding,selection1_sex_risk_factor_name,selection1_sex_risk_factor_url,selection1_sex_risk_factor_sex_risk_value,selection1_sex_risk_factor_finding,selection1_race_risk_factor_name,selection1_race_risk_factor_url,selection1_race_risk_factor_race_risk_value,selection1_race_risk_factor_finding,selection2_selection1_name,selection2_selection1_url,selection2_selection1_finding,selection2_selection1_description,selection2_selection1_cause_description,selection2_selection1_disorder_name,selection2_selection1_disorder_url,selection2_selection1_disorder_probability,selection2_selection1_disorder_probability_url,selection2_selection1_age_risk_factor_name,selection2_selection1_age_risk_factor_url,selection2_selection1_age_risk_factor_age_risk_value,selection2_selection1_age_risk_factor_finding,selection2_selection1_sex_risk_factor_name,selection2_selection1_sex_risk_factor_url,selection2_selection1_sex_risk_factor_sex_risk_value,selection2_selection1_sex_risk_factor_finding,selection2_selection1_race_risk_factor_name,selection2_selection1_race_risk_factor_url,selection2_selection1_race_risk_factor_race_risk_value,selection2_selection1_race_risk_factor_finding,selection2_selection2_selection1_name,selection2_selection2_selection1_url,selection2_selection2_selection1_finding,selection2_selection2_selection1_description,selection2_selection2_selection1_cause_description,selection2_selection2_selection1_disorder_name,selection2_selection2_selection1_disorder_url,selection2_selection2_selection1_disorder_probability,selection2_selection2_selection1_disorder_probability_url,selection2_selection2_selection1_age_risk_factor_name,selection2_selection2_selection1_age_risk_factor_url,selection2_selection2_selection1_age_risk_factor_age_risk_value,selection2_selection2_selection1_age_risk_factor_finding,selection2_selection2_selection1_sex_risk_factor_name,selection2_selection2_selection1_sex_risk_factor_url,selection2_selection2_selection1_sex_risk_factor_sex_risk_value,selection2_selection2_selection1_sex_risk_factor_finding,selection2_selection2_selection1_race_risk_factor_name,selection2_selection2_selection1_race_risk_factor_url,selection2_selection2_selection1_race_risk_factor_race_risk_value,selection2_selection2_selection1_race_risk_factor_finding,selection2_selection2_selection2_selection1_name,selection2_selection2_selection2_selection1_url,selection2_selection2_selection2_selection1_finding,selection2_selection2_selection2_selection1_description,selection2_selection2_selection2_selection1_cause_description,selection2_selection2_selection2_selection1_disorder_name,selection2_selection2_selection2_selection1_disorder_url,selection2_selection2_selection2_selection1_disorder_probability,selection2_selection2_selection2_selection1_disorder_probability_url,selection2_selection2_selection2_selection1_age_risk_factor_name,selection2_selection2_selection2_selection1_age_risk_factor_url,selection2_selection2_selection2_selection1_age_risk_factor_age_risk_value,selection2_selection2_selection2_selection1_age_risk_factor_finding,selection2_selection2_selection2_selection1_sex_risk_factor_name,selection2_selection2_selection2_selection1_sex_risk_factor_url,selection2_selection2_selection2_selection1_sex_risk_factor_sex_risk_value,selection2_selection2_selection2_selection1_sex_risk_factor_finding,selection2_selection2_selection2_selection1_race_risk_factor_name,selection2_selection2_selection2_selection1_race_risk_factor_url,selection2_selection2_selection2_selection1_race_risk_factor_race_risk_value,selection2_selection2_selection2_selection1_race_risk_factor_finding,selection2_selection2_selection2_selection2_selection1_name,selection2_selection2_selection2_selection2_selection1_url,selection2_selection2_selection2_selection2_selection1_finding,selection2_selection2_selection2_selection2_selection1_description,selection2_selection2_selection2_selection2_selection1_cause_description,selection2_selection2_selection2_selection2_selection1_disorder_name,selection2_selection2_selection2_selection2_selection1_disorder_url,selection2_selection2_selection2_selection2_selection1_disorder_probability,selection2_selection2_selection2_selection2_selection1_disorder_probability_url,selection2_selection2_selection2_selection2_selection1_age_risk_factor_name,selection2_selection2_selection2_selection2_selection1_age_risk_factor_url,selection2_selection2_selection2_selection2_selection1_age_risk_factor_age_risk_value,selection2_selection2_selection2_selection2_selection1_age_risk_factor_finding,selection2_selection2_selection2_selection2_selection1_sex_risk_factor_name,selection2_selection2_selection2_selection2_selection1_sex_risk_factor_url,selection2_selection2_selection2_selection2_selection1_sex_risk_factor_sex_risk_value,selection2_selection2_selection2_selection2_selection1_sex_risk_factor_finding,selection2_selection2_selection2_selection2_selection1_race_risk_factor_name,selection2_selection2_selection2_selection2_selection1_race_risk_factor_url,selection2_selection2_selection2_selection2_selection1_race_risk_factor_race_risk_value,selection2_selection2_selection2_selection2_selection1_race_risk_factor_finding
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Painful menstruation,http://www.symcat.com/symptoms/painful-menstruation,Painful menstruation,"Dysmenorrhea (dysmenorrhoea or painful periods) is a medical condition of pain during menstruation that interferes with daily activities, as defined by ACOG and others. Still, dysmenorrhea is often defined simply as menstrual pain, or at least menstrual pain that is excessive. This article uses the dysmenorrhea definition of menstrual pain that interferes with daily activities, and uses the term menstrual pain as any pain during menstruation whether it is normal or abnormal.","The most common causes of painful menstruation are idiopathic painful menstruation, idiopathic excessive menstruation, and ovarian cyst. Other possible causes, such as vaginal cyst, are more rare.",Endometriosis,http://www.symcat.com/conditions/endometriosis,5,http://www.symcat.com/conditions/endometriosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Painful menstruation,http://www.symcat.com/symptoms/painful-menstruation,Painful menstruation,"Dysmenorrhea (dysmenorrhoea or painful periods) is a medical condition of pain during menstruation that interferes with daily activities, as defined by ACOG and others. Still, dysmenorrhea is often defined simply as menstrual pain, or at least menstrual pain that is excessive. This article uses the dysmenorrhea definition of menstrual pain that interferes with daily activities, and uses the term menstrual pain as any pain during menstruation whether it is normal or abnormal.","The most common causes of painful menstruation are idiopathic painful menstruation, idiopathic excessive menstruation, and ovarian cyst. Other possible causes, such as vaginal cyst, are more rare.",Uterine fibroids,http://www.symcat.com/conditions/uterine-fibroids,5,http://www.symcat.com/conditions/uterine-fibroids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Painful menstruation,http://www.symcat.com/symptoms/painful-menstruation,Painful menstruation,"Dysmenorrhea (dysmenorrhoea or painful periods) is a medical condition of pain during menstruation that interferes with daily activities, as defined by ACOG and others. Still, dysmenorrhea is often defined simply as menstrual pain, or at least menstrual pain that is excessive. This article uses the dysmenorrhea definition of menstrual pain that interferes with daily activities, and uses the term menstrual pain as any pain during menstruation whether it is normal or abnormal.","The most common causes of painful menstruation are idiopathic painful menstruation, idiopathic excessive menstruation, and ovarian cyst. Other possible causes, such as vaginal cyst, are more rare.",Vulvodynia,http://www.symcat.com/conditions/vulvodynia,5,http://www.symcat.com/conditions/vulvodynia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Painful menstruation,http://www.symcat.com/symptoms/painful-menstruation,Painful menstruation,"Dysmenorrhea (dysmenorrhoea or painful periods) is a medical condition of pain during menstruation that interferes with daily activities, as defined by ACOG and others. Still, dysmenorrhea is often defined simply as menstrual pain, or at least menstrual pain that is excessive. This article uses the dysmenorrhea definition of menstrual pain that interferes with daily activities, and uses the term menstrual pain as any pain during menstruation whether it is normal or abnormal.","The most common causes of painful menstruation are idiopathic painful menstruation, idiopathic excessive menstruation, and ovarian cyst. Other possible causes, such as vaginal cyst, are more rare.",Vaginal cyst,http://www.symcat.com/conditions/vaginal-cyst,3,http://www.symcat.com/conditions/vaginal-cyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 1 years,http://www.symcat.com/demographics/age-1-years,0.0x,Painful menstruation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4 years,http://www.symcat.com/demographics/age-1-4-years,0.0x,Painful menstruation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-14 years,http://www.symcat.com/demographics/age-5-14-years,1.0x,Painful menstruation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-29 years,http://www.symcat.com/demographics/age-15-29-years,2.1x,Painful menstruation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-44 years,http://www.symcat.com/demographics/age-30-44-years,2.2x,Painful menstruation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45-59 years,http://www.symcat.com/demographics/age-45-59-years,0.5x,Painful menstruation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60-74 years,http://www.symcat.com/demographics/age-60-74-years,0.0x,Painful menstruation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75+ years,http://www.symcat.com/demographics/age-75-years,0.1x,Painful menstruation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,http://www.symcat.com/demographics/sex-male,0.0x,Painful menstruation,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,http://www.symcat.com/demographics/sex-female,1.7x,Painful menstruation,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black,http://www.symcat.com/demographics/race-ethnicity-black,1.3x,Painful menstruation,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hispanic,http://www.symcat.com/demographics/race-ethnicity-hispanic,0.9x,Painful menstruation,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,http://www.symcat.com/demographics/race-ethnicity-white,0.9x,Painful menstruation,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,http://www.symcat.com/demographics/race-ethnicity-other,1.3x,Painful menstruation,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Painful prostate,http://www.symcat.com/symptoms/painful-prostate,Painful prostate,"Pelvic myoneuropathy is a new term given to the most common form of non-bacterial pelvic pain. It is sometimes referred to as chronic nonbacterial prostatitis in males, or chronic pelvic pain syndrome (CP/CPPS or CPPS). The mechanisms of pelvic myoneuropathy may also underlie the etiology of Interstitial cystitis (IC).","Within all the people who go to their doctor with painful prostate, 57% report having painful urination, 57% report having lower abdominal pain, and 57% report having nausea.",,,,,< 1 years,http://www.symcat.com/demographics/age-1-years,0.2x,Painful prostate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Painful prostate,http://www.symcat.com/symptoms/painful-prostate,Painful prostate,"Pelvic myoneuropathy is a new term given to the most common form of non-bacterial pelvic pain. It is sometimes referred to as chronic nonbacterial prostatitis in males, or chronic pelvic pain syndrome (CP/CPPS or CPPS). The mechanisms of pelvic myoneuropathy may also underlie the etiology of Interstitial cystitis (IC).","Within all the people who go to their doctor with painful prostate, 57% report having painful urination, 57% report having lower abdominal pain, and 57% report having nausea.",,,,,1-4 years,http://www.symcat.com/demographics/age-1-4-years,0.1x,Painful prostate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Painful prostate,http://www.symcat.com/symptoms/painful-prostate,Painful prostate,"Pelvic myoneuropathy is a new term given to the most common form of non-bacterial pelvic pain. It is sometimes referred to as chronic nonbacterial prostatitis in males, or chronic pelvic pain syndrome (CP/CPPS or CPPS). The mechanisms of pelvic myoneuropathy may also underlie the etiology of Interstitial cystitis (IC).","Within all the people who go to their doctor with painful prostate, 57% report having painful urination, 57% report having lower abdominal pain, and 57% report having nausea.",,,,,5-14 years,http://www.symcat.com/demographics/age-5-14-years,0.1x,Painful prostate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Painful prostate,http://www.symcat.com/symptoms/painful-prostate,Painful prostate,"Pelvic myoneuropathy is a new term given to the most common form of non-bacterial pelvic pain. It is sometimes referred to as chronic nonbacterial prostatitis in males, or chronic pelvic pain syndrome (CP/CPPS or CPPS). The mechanisms of pelvic myoneuropathy may also underlie the etiology of Interstitial cystitis (IC).","Within all the people who go to their doctor with painful prostate, 57% report having painful urination, 57% report having lower abdominal pain, and 57% report having nausea.",,,,,15-29 years,http://www.symcat.com/demographics/age-15-29-years,0.0x,Painful prostate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Painful prostate,http://www.symcat.com/symptoms/painful-prostate,Painful prostate,"Pelvic myoneuropathy is a new term given to the most common form of non-bacterial pelvic pain. It is sometimes referred to as chronic nonbacterial prostatitis in males, or chronic pelvic pain syndrome (CP/CPPS or CPPS). The mechanisms of pelvic myoneuropathy may also underlie the etiology of Interstitial cystitis (IC).","Within all the people who go to their doctor with painful prostate, 57% report having painful urination, 57% report having lower abdominal pain, and 57% report having nausea.",,,,,30-44 years,http://www.symcat.com/demographics/age-30-44-years,0.6x,Painful prostate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Painful prostate,http://www.symcat.com/symptoms/painful-prostate,Painful prostate,"Pelvic myoneuropathy is a new term given to the most common form of non-bacterial pelvic pain. It is sometimes referred to as chronic nonbacterial prostatitis in males, or chronic pelvic pain syndrome (CP/CPPS or CPPS). The mechanisms of pelvic myoneuropathy may also underlie the etiology of Interstitial cystitis (IC).","Within all the people who go to their doctor with painful prostate, 57% report having painful urination, 57% report having lower abdominal pain, and 57% report having nausea.",,,,,45-59 years,http://www.symcat.com/demographics/age-45-59-years,2.7x,Painful prostate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Painful prostate,http://www.symcat.com/symptoms/painful-prostate,Painful prostate,"Pelvic myoneuropathy is a new term given to the most common form of non-bacterial pelvic pain. It is sometimes referred to as chronic nonbacterial prostatitis in males, or chronic pelvic pain syndrome (CP/CPPS or CPPS). The mechanisms of pelvic myoneuropathy may also underlie the etiology of Interstitial cystitis (IC).","Within all the people who go to their doctor with painful prostate, 57% report having painful urination, 57% report having lower abdominal pain, and 57% report having nausea.",,,,,60-74 years,http://www.symcat.com/demographics/age-60-74-years,2.3x,Painful prostate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Painful prostate,http://www.symcat.com/symptoms/painful-prostate,Painful prostate,"Pelvic myoneuropathy is a new term given to the most common form of non-bacterial pelvic pain. It is sometimes referred to as chronic nonbacterial prostatitis in males, or chronic pelvic pain syndrome (CP/CPPS or CPPS). The mechanisms of pelvic myoneuropathy may also underlie the etiology of Interstitial cystitis (IC).","Within all the people who go to their doctor with painful prostate, 57% report having painful urination, 57% report having lower abdominal pain, and 57% report having nausea.",,,,,75+ years,http://www.symcat.com/demographics/age-75-years,0.1x,Painful prostate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,http://www.symcat.com/demographics/sex-male,2.3x,Painful prostate,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,http://www.symcat.com/demographics/sex-female,0.0x,Painful prostate,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black,http://www.symcat.com/demographics/race-ethnicity-black,0.0x,Painful prostate,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hispanic,http://www.symcat.com/demographics/race-ethnicity-hispanic,0.8x,Painful prostate,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,http://www.symcat.com/demographics/race-ethnicity-white,1.5x,Painful prostate,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,http://www.symcat.com/demographics/race-ethnicity-other,0.1x,Painful prostate,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Painful sinuses,http://www.symcat.com/symptoms/painful-sinuses,Painful sinuses,Painful sinuses is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of painful sinuses are chronic sinusitis, acute sinusitis, and seasonal allergies (hay fever). Other possible causes, such as chronic obstructive pulmonary disease (copd), are more rare.",Chronic sinusitis,http://www.symcat.com/conditions/chronic-sinusitis,52,http://www.symcat.com/conditions/chronic-sinusitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Painful sinuses,http://www.symcat.com/symptoms/painful-sinuses,Painful sinuses,Painful sinuses is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of painful sinuses are chronic sinusitis, acute sinusitis, and seasonal allergies (hay fever). Other possible causes, such as chronic obstructive pulmonary disease (copd), are more rare.",Acute sinusitis,http://www.symcat.com/conditions/acute-sinusitis,14,http://www.symcat.com/conditions/acute-sinusitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Painful sinuses,http://www.symcat.com/symptoms/painful-sinuses,Painful sinuses,Painful sinuses is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of painful sinuses are chronic sinusitis, acute sinusitis, and seasonal allergies (hay fever). Other possible causes, such as chronic obstructive pulmonary disease (copd), are more rare.",Seasonal allergies (hay fever),http://www.symcat.com/conditions/seasonal-allergies-hay-fever,12,http://www.symcat.com/conditions/seasonal-allergies-hay-fever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Painful sinuses,http://www.symcat.com/symptoms/painful-sinuses,Painful sinuses,Painful sinuses is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of painful sinuses are chronic sinusitis, acute sinusitis, and seasonal allergies (hay fever). Other possible causes, such as chronic obstructive pulmonary disease (copd), are more rare.",Common cold,http://www.symcat.com/conditions/common-cold,11,http://www.symcat.com/conditions/common-cold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Painful sinuses,http://www.symcat.com/symptoms/painful-sinuses,Painful sinuses,Painful sinuses is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of painful sinuses are chronic sinusitis, acute sinusitis, and seasonal allergies (hay fever). Other possible causes, such as chronic obstructive pulmonary disease (copd), are more rare.",Nose disorder,http://www.symcat.com/conditions/nose-disorder,5,http://www.symcat.com/conditions/nose-disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Painful sinuses,http://www.symcat.com/symptoms/painful-sinuses,Painful sinuses,Painful sinuses is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of painful sinuses are chronic sinusitis, acute sinusitis, and seasonal allergies (hay fever). Other possible causes, such as chronic obstructive pulmonary disease (copd), are more rare.",Otitis media,http://www.symcat.com/conditions/otitis-media,4,http://www.symcat.com/conditions/otitis-media,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Painful sinuses,http://www.symcat.com/symptoms/painful-sinuses,Painful sinuses,Painful sinuses is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of painful sinuses are chronic sinusitis, acute sinusitis, and seasonal allergies (hay fever). Other possible causes, such as chronic obstructive pulmonary disease (copd), are more rare.",Asthma,http://www.symcat.com/conditions/asthma,4,http://www.symcat.com/conditions/asthma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Painful sinuses,http://www.symcat.com/symptoms/painful-sinuses,Painful sinuses,Painful sinuses is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of painful sinuses are chronic sinusitis, acute sinusitis, and seasonal allergies (hay fever). Other possible causes, such as chronic obstructive pulmonary disease (copd), are more rare.",Chronic obstructive pulmonary disease (COPD),http://www.symcat.com/conditions/chronic-obstructive-pulmonary-disease-copd,4,http://www.symcat.com/conditions/chronic-obstructive-pulmonary-disease-copd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 1 years,http://www.symcat.com/demographics/age-1-years,0.0x,Painful sinuses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4 years,http://www.symcat.com/demographics/age-1-4-years,0.4x,Painful sinuses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-14 years,http://www.symcat.com/demographics/age-5-14-years,0.9x,Painful sinuses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-29 years,http://www.symcat.com/demographics/age-15-29-years,0.9x,Painful sinuses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-44 years,http://www.symcat.com/demographics/age-30-44-years,1.5x,Painful sinuses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45-59 years,http://www.symcat.com/demographics/age-45-59-years,1.4x,Painful sinuses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60-74 years,http://www.symcat.com/demographics/age-60-74-years,0.8x,Painful sinuses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75+ years,http://www.symcat.com/demographics/age-75-years,0.4x,Painful sinuses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,http://www.symcat.com/demographics/sex-male,0.8x,Painful sinuses,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,http://www.symcat.com/demographics/sex-female,1.1x,Painful sinuses,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black,http://www.symcat.com/demographics/race-ethnicity-black,0.6x,Painful sinuses,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hispanic,http://www.symcat.com/demographics/race-ethnicity-hispanic,0.4x,Painful sinuses,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,http://www.symcat.com/demographics/race-ethnicity-white,1.3x,Painful sinuses,,,,,,,,,,,,,,,,,,,,,
